Frames,Average Velocity,Standard deviation of velocity 
3789,0.972061767,1.302389827
3790,0.959467656,1.334355448
3791,0.95650968,1.270961048
3792,0.95360037,1.212967717
3793,0.946999371,1.248928921
3794,0.978773973,1.282412687
3795,0.938302813,1.257374654
3796,0.870205862,1.170982626
3797,0.852023439,1.134692986
3798,0.732642506,1.043238632
3799,0.692084414,1.110608839
3800,0.777561808,1.075213836
3801,0.785466261,1.08361805
3802,0.854699765,1.053418426
3803,0.837093342,1.08458959
3804,0.895748455,1.194557481
3805,0.906540269,1.353109111
3806,0.908480148,1.468506446
3807,0.861821777,1.47718054
3808,0.85362823,1.374580076
3809,0.835757216,1.251539911
3810,0.843063448,1.174011678
3811,0.855428863,1.149376284
3812,0.887199942,1.129108644
3813,0.955826113,1.129931882
3814,0.951453506,1.176455392
3815,0.952917343,1.201272483
3816,0.896844813,1.19618002
3817,0.863639973,1.233419104
3818,0.930216281,1.386986523
3819,1.025921817,1.600921269
3820,1.066447841,1.737360054
3821,1.055644289,1.709504916
3822,1.050066383,1.53389087
3823,1.013413333,1.35036749
3824,1.013122213,1.280904677
3825,0.971280313,1.32958314
3826,0.965630933,1.349758829
3827,0.949666733,1.34096296
3828,0.947328253,1.341595667
3829,0.897321767,1.315974145
3830,0.874312255,1.193053799
3831,0.828697793,1.098324637
3832,0.852593493,1.104650417
3833,0.859489599,1.175040298
3834,0.867658553,1.23723188
3835,0.946253713,1.260594971
3836,0.873965273,1.311336835
3837,0.909228593,1.318166059
3838,0.980162413,1.311190333
3839,0.964352767,1.319544362
3840,0.921916173,1.283680432
3841,0.883165073,1.235669081
3842,0.905964493,1.214215382
3843,0.931232573,1.239269318
3844,0.951735213,1.277656164
3845,0.84243961,1.352282156
3846,0.87794111,1.350115459
3847,0.909640895,1.304917525
3848,0.927990542,1.188150283
3849,0.858404973,1.063177038
3850,0.812429169,0.972552357
3851,0.805454757,0.897065675
3852,0.74361213,0.855052144
3853,0.680032346,0.766791034
3854,0.612575463,0.670996354
3855,0.583526712,0.607916984
3856,0.607918839,0.644794394
3857,0.636306673,0.75346222
3858,0.704234253,0.845318872
3859,0.707162273,0.875167993
3860,0.670185641,0.864803595
3861,0.675222551,0.854008583
3862,0.719225373,0.849558416
3863,0.701037686,0.860418795
3864,0.657925534,0.854272441
3865,0.616202727,0.866325434
3866,0.672641707,0.831609658
3867,0.733367237,0.873544352
3868,0.727765135,0.909045432
3869,0.707645462,0.909238736
3870,0.648553793,0.891804137
3871,0.677909033,0.811707871
3872,0.661460443,0.76137846
3873,0.636887053,0.687050869
3874,0.579549013,0.615939506
3875,0.552503033,0.629159279
3876,0.57747285,0.731134069
3877,0.634028543,0.815185378
3878,0.602932826,0.709300981
3879,0.581159492,0.790646378
3880,0.647531159,0.870634896
3881,0.625527659,0.910607001
3882,0.640719784,0.853487542
3883,0.608165513,0.755986546
3884,0.540404888,0.674688472
3885,0.545191386,0.614171048
3886,0.53356318,0.645585131
3887,0.579835805,0.726571318
3888,0.601486971,0.78627921
3889,0.595183451,0.830735677
3890,0.615761076,0.87950053
3891,0.664255576,0.910598237
3892,0.696836305,0.952105494
3893,0.744732932,1.006628617
3894,0.777087201,1.093255437
3895,0.762913809,1.186029286
3896,0.809556197,1.179426015
3897,0.803690992,1.118868652
3898,0.801255258,1.023791242
3899,0.703673297,1.013368269
3900,0.781664115,0.997584751
3901,0.883059584,1.013193011
3902,0.910185503,1.074519685
3903,0.891939009,1.131484982
3904,0.859348348,1.14017038
3905,0.795487013,1.111527007
3906,0.803869503,1.036597693
3907,0.756627233,1.027916558
3908,0.786913653,1.020234664
3909,0.786701373,1.104198676
3910,0.871423253,1.205475467
3911,0.962735633,1.304208612
3912,0.991540973,1.380875804
3913,0.959705433,1.407648268
3914,0.934542253,1.363469028
3915,0.902420373,1.28425488
3916,0.916801653,1.205854391
3917,0.862020013,1.196045555
3918,0.856012713,1.199015352
3919,0.892235733,1.26089166
3920,0.924170473,1.439679418
3921,0.998518047,1.663728797
3922,1.068065945,1.805367849
3923,1.016772303,1.810250643
3924,1.013624717,1.697206718
3925,0.976296957,1.625930983
3926,1.014407703,1.566831422
3927,0.987222869,1.486693875
3928,0.926593933,1.335712163
3929,0.844264455,1.179543621
3930,0.801141509,1.062557664
3931,0.810427955,1.022642935
3932,0.748262273,1.020650646
3933,0.756916133,1.008720594
3934,0.768660563,0.995806222
3935,0.723697364,0.960642339
3936,0.708731621,0.899707064
3937,0.742208359,0.870120695
3938,0.785144951,0.942454675
3939,0.848974699,1.009352062
3940,0.806177261,1.046147422
3941,0.788832813,1.022771661
3942,0.753811611,1.035313167
3943,0.811687242,1.080255403
3944,0.890407961,1.147660887
3945,0.968591638,1.209852958
3946,0.982816367,1.251494834
3947,0.914616221,1.245122353
3948,0.865925971,1.156547572
3949,0.857080409,1.030605232
3950,0.772503971,0.960423653
3951,0.731318034,0.922458227
3952,0.766061961,0.938392372
3953,0.787906346,1.014912271
3954,0.820959135,1.05779159
3955,0.779910652,0.999129785
3956,0.691106438,0.881251801
3957,0.669869561,0.714575585
3958,0.663225344,0.709182479
3959,0.722926205,0.84539118
3960,0.815701244,1.034982946
3961,0.85675834,1.247626153
3962,0.959120867,1.385279968
3963,1.003757659,1.465163041
3964,0.996653846,1.477722849
3965,0.951840357,1.405379427
3966,0.930352144,1.266066979
3967,0.892296197,1.178573988
3968,0.995675074,1.120927501
3969,0.964951033,1.151243994
3970,0.959482197,1.149677229
3971,0.99054638,1.104029445
3972,0.941390707,1.077082983
3973,0.930953931,1.040783584
3974,0.929617115,1.081064811
3975,0.93865293,1.093387406
3976,0.883121263,1.104801032
3977,0.885479382,1.110791403
3978,0.918812263,1.128602893
3979,0.932505784,1.140049624
3980,0.930066409,1.083761407
3981,0.940043263,1.06783046
3982,0.935080409,1.176706452
3983,0.976613201,1.294162001
3984,0.995541451,1.372900195
3985,0.971666471,1.424395588
3986,0.97881603,1.468897119
3987,1.00881193,1.504228977
3988,1.003980888,1.488243027
3989,0.982278971,1.362398446
3990,0.987797326,1.165931084
3991,0.896067034,1.077735774
3992,0.859104053,1.067051043
3993,0.820803136,1.055359162
3994,0.740374137,1.060489225
3995,0.75327584,1.017921895
3996,0.81296513,1.02056029
3997,0.85361973,1.086469645
3998,0.95098581,1.175380047
3999,0.956945359,1.323587753
4000,1.01555913,1.428769966
4001,1.048152643,1.420092302
4002,0.976321633,1.333362433
4003,0.968967515,1.221488505
4004,0.969364577,1.174965074
4005,0.916709731,1.213408413
4006,0.999235077,1.243300431
4007,1.067562473,1.282991668
4008,1.070101312,1.332326079
4009,1.092214505,1.321883779
4010,1.065549733,1.289159209
4011,1.042482693,1.251070127
4012,1.095993013,1.2461095
4013,1.077935533,1.346764544
4014,1.051645773,1.440445541
4015,1.085950633,1.474359016
4016,0.997885777,1.561351405
4017,1.138370875,1.591960379
4018,1.216447193,1.652314818
4019,1.235428873,1.660140779
4020,1.169098013,1.634571863
4021,1.156467493,1.570600306
4022,1.147867523,1.548899687
4023,1.157026319,1.525753987
4024,1.124837646,1.495472173
4025,1.034853746,1.475125501
4026,0.996980421,1.435968516
4027,0.881497299,1.408503203
4028,0.833158972,1.365889424
4029,0.831222625,1.334702604
4030,0.754670451,1.162563355
4031,0.811860534,1.144302881
4032,0.819969162,1.164379285
4033,0.858184701,1.242872139
4034,1.104466409,1.723288702
4035,1.197274656,1.886118631
4036,1.181612652,1.941253442
4037,1.057497801,1.720922623
4038,0.958521503,1.266119702
4039,0.900749522,0.990920719
4040,0.910810652,1.077812759
4041,0.929005354,1.178522272
4042,0.88189143,1.114789283
4043,0.862445721,0.991901776
4044,0.78879219,1.103108274
4045,0.835450673,1.250820901
4046,0.858961846,1.352147625
4047,0.901999388,1.362618733
4048,0.967133818,1.365799634
4049,0.973210188,1.330595506
4050,1.010798122,1.303995906
4051,0.973226524,1.333866006
4052,1.023794481,1.337984455
4053,1.008867477,1.401857051
4054,1.060031588,1.411017851
4055,1.019822462,1.402811636
4056,0.962462545,1.332319586
4057,0.938392843,1.20708134
4058,0.875874716,1.106505921
4059,0.869842111,1.08086947
4060,0.88324443,1.180340525
4061,0.902739763,1.368859943
4062,0.956823971,1.440733104
4063,0.949817101,1.393995256
4064,0.968800826,1.29016036
4065,0.970639742,1.26237123
4066,1.031090471,1.286072908
4067,1.09681543,1.342277634
4068,1.112196921,1.39420774
4069,1.080181334,1.377123533
4070,1.025255888,1.281079642
4071,0.967118013,1.184925525
4072,0.919071439,1.104856491
4073,0.906259269,1.051043449
4074,0.965622992,1.056727626
4075,0.932464367,1.150041545
4076,0.987259263,1.178074961
4077,1.036906242,1.230715375
4078,1.072641888,1.310213283
4079,1.110517628,1.403222298
4080,1.155063742,1.454821303
4081,1.14057118,1.490210755
4082,1.182907805,1.495401671
4083,1.229694255,1.508926954
4084,1.279430784,1.480760647
4085,1.255417888,1.427228793
4086,1.166027886,1.385767713
4087,1.066708622,1.23617317
4088,0.970065579,1.265027679
4089,1.078364492,1.334491042
4090,1.206090296,1.448717852
4091,1.284247166,1.560527684
4092,1.226811368,1.61766379
4093,1.17101845,1.607309013
4094,1.09016777,1.531344092
4095,1.028087392,1.403087685
4096,0.891133385,1.317978821
4097,0.804014816,1.303623437
4098,0.887292381,1.328070719
4099,0.973194825,1.392820992
4100,0.949461038,1.458133754
4101,0.906297507,1.464794279
4102,0.862471976,1.412079552
4103,0.826251634,1.350163144
4104,0.869160081,1.313409884
4105,0.848150377,1.337143869
4106,0.842821892,1.343465485
4107,0.811205722,1.349476772
4108,0.881965716,1.318396471
4109,0.881468685,1.349594366
4110,0.912717144,1.375279038
4111,0.903490383,1.374947396
4112,0.861391731,1.353044523
4113,0.839652709,1.304436784
4114,0.836881362,1.279001255
4115,0.87226547,1.29524805
4116,0.924109535,1.307931496
4117,0.933644503,1.348744331
4118,0.931759903,1.379994582
4119,0.933383303,1.429406684
4120,0.976622236,1.46331545
4121,0.966285592,1.45354493
4122,0.912585946,1.359285924
4123,0.821829287,1.177804186
4124,0.713257753,1.036566402
4125,0.660698829,0.947304978
4126,0.651456968,0.936925358
4127,0.632711037,0.966196755
4128,0.712735446,0.952451127
4129,0.709848787,0.977943267
4130,0.690688858,1.06459213
4131,0.801355347,1.129375151
4132,0.863554414,1.193381714
4133,0.880071436,1.197609485
4134,0.904703347,1.152877993
4135,0.835159242,1.129645819
4136,0.818937224,1.097317972
4137,0.739883252,1.045618851
4138,0.704911566,0.947067004
4139,0.685040082,0.859719668
4140,0.728842372,0.821385419
4141,0.704163422,0.86846687
4142,0.85780848,0.995365322
4143,0.924923898,1.124466831
4144,0.989851927,1.254113363
4145,0.995794991,1.274791149
4146,0.93000761,1.182108235
4147,0.865298634,1.054669116
4148,0.835739658,0.965161658
4149,0.730234224,0.944907378
4150,0.742932457,0.862566734
4151,0.741740619,0.880656141
4152,0.831024829,0.973914133
4153,0.973261575,1.117708421
4154,1.02037598,1.274204066
4155,1.038441573,1.391011015
4156,1.055502296,1.538849975
4157,1.171014622,1.643991571
4158,1.191321508,1.668721247
4159,1.147963849,1.545319628
4160,1.085349287,1.346250467
4161,0.965427321,1.230151143
4162,0.955682595,1.138119777
4163,0.909060414,1.14913308
4164,0.931466264,1.186081625
4165,0.963620178,1.239271221
4166,0.955937328,1.296227851
4167,0.933837196,1.353840024
4168,0.961573635,1.439079836
4169,1.039707556,1.57530673
4170,1.250944392,1.686594073
4171,1.374979458,1.764688516
4172,1.387677347,1.783621528
4173,1.34106341,1.724910815
4174,1.26717472,1.598280812
4175,1.211120243,1.462068242
4176,1.152252016,1.413181725
4177,1.17386739,1.428430642
4178,1.170527837,1.522705332
4179,1.236521926,1.575388183
4180,1.278858755,1.643739518
4181,1.281160666,1.709941643
4182,1.350290197,1.728737452
4183,1.346155646,1.735453339
4184,1.286656319,1.72577681
4185,1.253598543,1.702824653
4186,1.256141982,1.675570702
4187,1.227036452,1.632957884
4188,1.127811443,1.563217116
4189,1.057512825,1.50854549
4190,1.067540956,1.481677385
4191,1.113190956,1.500141756
4192,1.18379637,1.574251685
4193,1.327687044,1.800034156
4194,1.487313153,2.116649988
4195,1.532415257,2.416100554
4196,1.481182158,2.477273828
4197,1.397044178,2.209243372
4198,1.272893453,1.825457345
4199,1.249408425,1.66544054
4200,1.359675882,1.721974636
4201,1.393625015,1.816016343
4202,1.369104684,1.823285364
4203,1.333099507,1.806245054
4204,1.335664507,1.825100537
4205,1.392116217,1.842681604
4206,1.370812094,1.84918637
4207,1.401705605,1.766389053
4208,1.333466911,1.750072355
4209,1.332684809,1.753178128
4210,1.302071768,1.800806268
4211,1.291747052,1.84300653
4212,1.402284813,1.84209517
4213,1.494107673,1.884722535
4214,1.50720336,1.7918148
4215,1.555083625,1.787460165
4216,1.541757646,1.7699899
4217,1.463766505,1.726717968
4218,1.36509185,1.667503674
4219,1.27155646,1.661258029
4220,1.268226094,1.712944366
4221,1.318923911,1.812772254
4222,1.373736829,1.882526804
4223,1.38223038,1.88412473
4224,1.292131153,1.835513598
4225,1.255499553,1.723835911
4226,1.182339813,1.648829781
4227,1.164415033,1.600081081
4228,1.123166993,1.59204019
4229,1.147795482,1.607225356
4230,1.152679013,1.632261563
4231,1.116164176,1.626481142
4232,1.062426917,1.590099419
4233,1.05342638,1.548762841
4234,1.038773646,1.573373622
4235,1.083675115,1.608536565
4236,1.037892733,1.649453229
4237,1.024764992,1.607824705
4238,1.015087646,1.507783167
4239,0.93917189,1.458321289
4240,0.91523738,1.519975851
4241,0.988526482,1.607905714
4242,1.029988176,1.658940898
4243,0.979978564,1.619071428
4244,0.942416537,1.503621144
4245,0.879459972,1.418264607
4246,0.793717367,1.278514274
4247,0.864522013,1.174517536
4248,0.797148721,1.120021414
4249,0.730477201,1.129462378
4250,0.793673492,1.177831011
4251,0.915075742,1.269866746
4252,1.056330596,1.379630149
4253,1.03742018,1.497529779
4254,1.023704596,1.539019489
4255,0.955269576,1.556407914
4256,0.932877928,1.56274299
4257,0.924339716,1.530252129
4258,0.956780141,1.472684448
4259,0.957201311,1.451384152
4260,0.929144673,1.463524717
4261,0.921075758,1.507524183
4262,0.922234077,1.540926437
4263,0.892007014,1.522277409
4264,0.948998948,1.477799044
4265,0.890613451,1.462174459
4266,0.982735742,1.365317837
4267,0.998552513,1.364165033
4268,1.047375951,1.388979561
4269,1.08622968,1.417264187
4270,1.113082888,1.430070658
4271,1.083725619,1.451302426
4272,1.07798574,1.435842643
4273,1.041122469,1.402201707
4274,0.977581151,1.347203869
4275,0.903955653,1.288131555
4276,0.905572919,1.205800869
4277,0.955604588,1.165079466
4278,1.032490665,1.244753245
4279,1.121221613,1.442691989
4280,1.258047128,1.697804302
4281,1.338782601,1.884766054
4282,1.357360146,1.912225437
4283,1.215206922,1.80622301
4284,1.160063007,1.559813901
4285,1.082132915,1.398436928
4286,1.027779962,1.402670113
4287,1.040977507,1.455336443
4288,1.051210609,1.528842232
4289,1.052849858,1.605049075
4290,0.984732172,1.677051584
4291,1.072867974,1.662717533
4292,1.078237624,1.719737836
4293,1.098972315,1.775554291
4294,1.093316513,1.840478564
4295,1.090142182,1.899574348
4296,1.105621574,1.972232647
4297,1.114574532,2.064000106
4298,1.178086221,2.108485832
4299,1.209708886,2.136348453
4300,1.228474628,2.085619547
4301,1.147673242,2.013692465
4302,1.093232888,1.925993905
4303,1.084004565,1.844792059
4304,1.038014701,1.781800352
4305,1.03345443,1.70004762
4306,1.04501343,1.629723237
4307,1.029715699,1.619252637
4308,1.011013055,1.653558962
4309,0.956001888,1.685151348
4310,0.923367971,1.633861675
4311,0.971746263,1.491191977
4312,0.953478805,1.41035048
4313,0.968614167,1.423678304
4314,0.965955503,1.455427788
4315,0.991919928,1.483789916
4316,1.009701843,1.52160864
4317,1.026446099,1.541475974
4318,1.039248781,1.528298043
4319,1.00406963,1.500983603
4320,0.97997312,1.470987292
4321,0.958059992,1.472162798
4322,0.882475056,1.532057703
4323,0.921025672,1.586924747
4324,0.980003385,1.608874434
4325,1.053660483,1.564183407
4326,0.920433676,1.344009244
4327,0.905872645,1.295937553
4328,0.894631903,1.324923277
4329,0.887209198,1.386332425
4330,0.898788496,1.446236742
4331,0.871742696,1.449977154
4332,0.829486469,1.429346824
4333,0.758642275,1.391131667
4334,0.903149816,1.355284252
4335,0.911110331,1.337805088
4336,0.945005144,1.32887768
4337,0.898436101,1.322472823
4338,0.872457709,1.302426203
4339,0.890377644,1.308600446
4340,0.886217105,1.345347727
4341,0.861540633,1.359461359
4342,0.913706131,1.372144758
4343,1.028822751,1.468646258
4344,1.116353394,1.618353421
4345,1.172909459,1.72897466
4346,1.227809448,1.729191666
4347,1.232498035,1.654617532
4348,1.193722862,1.514467371
4349,1.106580618,1.340027962
4350,0.951035905,1.228968965
4351,0.839444944,1.222439376
4352,0.893072703,1.236932143
4353,0.996868318,1.308783412
4354,1.125398122,1.42641186
4355,1.21336397,1.563634432
4356,1.224745285,1.635183908
4357,1.180542301,1.633630035
4358,1.166329128,1.618144873
4359,1.188934105,1.59724826
4360,1.19187238,1.611709017
4361,1.122105446,1.634449519
4362,1.055623771,1.585624281
4363,1.010041614,1.463414456
4364,1.088094103,1.314481871
4365,1.030624658,1.336403342
4366,1.055704747,1.404548496
4367,1.072265327,1.487549092
4368,1.135719005,1.512438634
